24, Local-gov, 69640, Some-college, 10, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
63, Private, 76286, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, Other, Male, 0, 0, 40, India, >50K.
23, Private, 65225, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 15, United-States, <=50K.
36, Private, 225330, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
31, Private, 101562, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 50, United-States, >50K.
52, Self-emp-not-inc, 27539, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 7688, 0, 72, United-States, >50K.
60, Local-gov, 227311, 10th, 6, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
29, ?, 51260, HS-grad, 9, Never-married, ?, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K.
31, Private, 256609, HS-grad, 9, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K.
35, Local-gov, 123939, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
24, Federal-gov, 203182, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 2174, 0, 40, United-States, <=50K.
38, Private, 111128, Some-college, 10, Divorced, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
42, Private, 112451, HS-grad, 9, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K.
44, ?, 177461, Some-college, 10, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Male, 0, 0, 50, United-States, <=50K.
24, Private, 332155, HS-grad, 9, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 20, United-States, <=50K.
42, Local-gov, 178983, Bachelors, 13, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 37, United-States, <=50K.
54, Private, 199392, 5th-6th, 3, Divorced, Machine-op-inspct, Other-relative, White, Female, 0, 0, 40, Nicaragua, <=50K.
19, Private, 311015, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
20, Private, 126038, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K.
21, Private, 402124, Assoc-voc, 11, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
30, Private, 198660, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K.
26, ?, 228457, 11th, 7, Never-married, ?, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
34, Self-emp-inc, 223267, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 2829, 0, 78, United-States, <=50K.
22, Self-emp-not-inc, 249046, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 35, United-States, <=50K.
45, Self-emp-not-inc, 127948, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K.
32, Private, 154785, Some-college, 10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, China, <=50K.
28, Private, 248404, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K.
31, Private, 137978, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K.
40, Private, 144778, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K.
30, Private, 133250, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K.
28, Private, 402771, Assoc-voc, 11, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 23, United-States, <=50K.
47, ?, 97075, HS-grad, 9, Divorced, ?, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
21, Private, 116234, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 44, United-States, <=50K.
25, Local-gov, 262818, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 35, Guatemala, <=50K.
47, Private, 138342, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K.
50, Private, 123374, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K.
23, Private, 202373, HS-grad, 9, Never-married, Sales, Own-child, Black, Male, 0, 0, 20, United-States, <=50K.
54, Self-emp-not-inc, 180522, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 70, United-States, <=50K.
24, Local-gov, 140647, HS-grad, 9, Never-married, Other-service, Own-child, Black, Male, 0, 0, 36, United-States, <=50K.
50, Private, 136898, Assoc-voc, 11, Widowed, Exec-managerial, Unmarried, White, Female, 0, 0, 55, ?, <=50K.
29, Private, 140927, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K.
36, Private, 114055, Assoc-voc, 11, Never-married, Prof-specialty, Unmarried, White, Female, 3325, 0, 40, United-States, <=50K.
46, Private, 114222, Assoc-voc, 11, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
39, Self-emp-inc, 51089, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 30, United-States, <=50K.
46, Private, 37353, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, <=50K.
36, Local-gov, 379672, Assoc-voc, 11, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 60, United-States, <=50K.
64, Private, 130727, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 2174, 0, 37, United-States, <=50K.
51, Private, 172046, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K.
57, Private, 228764, Assoc-voc, 11, Divorced, Machine-op-inspct, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K.
21, Private, 376393, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 25, United-States, <=50K.
53, Private, 185283, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, >50K.
61, Self-emp-not-inc, 195789, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 30, United-States, <=50K.
50, Private, 243115, HS-grad, 9, Married-spouse-absent, Adm-clerical, Other-relative, White, Female, 0, 0, 40, United-States, <=50K.
74, Private, 147558, Some-college, 10, Divorced, Sales, Not-in-family, White, Female, 7262, 0, 30, United-States, >50K.
22, State-gov, 62865, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 8, United-States, <=50K.
25, Self-emp-not-inc, 275197, HS-grad, 9, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
63, Self-emp-not-inc, 124015, Masters, 14, Separated, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, >50K.
38, Self-emp-inc, 282951, Some-college, 10, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
46, Private, 105253, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 50, United-States, >50K.
31, Private, 119164, HS-grad, 9, Never-married, Exec-managerial, Other-relative, White, Male, 0, 0, 40, ?, <=50K.
35, Self-emp-not-inc, 263081, Some-college, 10, Never-married, Other-service, Not-in-family, Black, Male, 0, 0, 84, United-States, <=50K.
54, Private, 96062, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K.
50, Private, 44942, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1848, 48, United-States, >50K.
37, Federal-gov, 127879, Some-college, 10, Never-married, Exec-managerial, Own-child, Black, Female, 0, 0, 40, United-States, <=50K.
37, Private, 109633, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
29, Private, 109404, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K.
56, Private, 126677, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 3103, 0, 40, United-States, >50K.
52, Private, 101113, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 66, United-States, >50K.
40, Private, 117523, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, Columbia, <=50K.
29, Private, 183523, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 40, United-States, >50K.
46, Self-emp-not-inc, 311231, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K.
49, Private, 459556, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 50, United-States, <=50K.
37, Private, 95551, Some-college, 10, Divorced, Sales, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K.
36, Private, 126675, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 35, United-States, <=50K.
32, Private, 200246, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
53, Private, 108435, HS-grad, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, Italy, <=50K.
18, Private, 141332, 11th, 7, Never-married, Sales, Own-child, Black, Male, 0, 0, 8, United-States, <=50K.
48, Private, 117310, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 20, United-States, <=50K.
26, Private, 182380, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
64, ?, 226878, Masters, 14, Married-civ-spouse, ?, Wife, Black, Female, 9386, 0, 50, Jamaica, >50K.
49, Private, 123807, HS-grad, 9, Separated, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
41, Private, 109539, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
20, Local-gov, 38455, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 10, United-States, <=50K.
56, Private, 294209, HS-grad, 9, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 48, United-States, <=50K.
33, Private, 130215, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 35, ?, <=50K.
29, Private, 285294, Assoc-acdm, 12, Never-married, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
29, Private, 168221, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K.
55, Private, 288907, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 4787, 0, 40, United-States, >50K.
26, Private, 391349, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K.
32, Private, 170276, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 46, United-States, >50K.
33, Private, 117963, HS-grad, 9, Never-married, Machine-op-inspct, Other-relative, White, Male, 0, 0, 55, United-States, <=50K.
54, Local-gov, 68015, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K.
20, ?, 285208, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 30, United-States, <=50K.
33, Private, 181091, 12th, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 16, United-States, <=50K.
44, Self-emp-not-inc, 53956, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 57, United-States, <=50K.
47, Federal-gov, 198223, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K.
90, Self-emp-not-inc, 83601, Prof-school, 15, Widowed, Prof-specialty, Not-in-family, White, Male, 1086, 0, 60, United-States, <=50K.
26, Self-emp-not-inc, 201579, 5th-6th, 3, Never-married, Prof-specialty, Unmarried, White, Male, 0, 0, 14, Mexico, <=50K.
44, Private, 137367, HS-grad, 9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Thailand, <=50K.
33, Private, 227325, Assoc-acdm, 12, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 60, Scotland, <=50K.
28, Private, 129814, Some-college, 10, Separated, Craft-repair, Unmarried, White, Male, 0, 0, 50, United-States, <=50K.
26, Private, 193050, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 18, United-States, <=50K.
33, Private, 204557, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
39, Private, 165743, 9th, 5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K.
34, Self-emp-not-inc, 48935, Some-college, 10, Married-civ-spouse, Farming-fishing, Wife, White, Female, 0, 0, 30, United-States, <=50K.
70, Private, 177906, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 6514, 0, 40, United-States, >50K.
18, Private, 93985, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 30, United-States, <=50K.
20, Private, 148351, 7th-8th, 4, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, ?, <=50K.
65, Local-gov, 172646, 9th, 5, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K.
52, Private, 145409, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 48, United-States, <=50K.
48, Private, 548568, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K.
47, Private, 117849, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K.
21, Private, 320425, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 30, United-States, <=50K.
25, Private, 158734, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K.
59, Private, 168416, HS-grad, 9, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female, 0, 0, 36, Poland, <=50K.
63, Self-emp-not-inc, 33487, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 70, United-States, >50K.
34, Private, 205072, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K.
44, Private, 210525, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
45, Self-emp-not-inc, 32948, Bachelors, 13, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, <=50K.
48, Self-emp-inc, 196689, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K.
61, Private, 87032, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
44, Self-emp-inc, 325159, Assoc-voc, 11, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K.
42, Self-emp-not-inc, 52131, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
40, Private, 266439, Assoc-voc, 11, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 15, United-States, <=50K.
22, Private, 61850, Masters, 14, Never-married, Sales, Other-relative, White, Female, 0, 0, 21, United-States, <=50K.
19, Private, 163015, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 20, United-States, <=50K.
25, Private, 225135, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
28, Self-emp-inc, 109001, Bachelors, 13, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 60, United-States, <=50K.
33, Private, 45796, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K.
29, Private, 214987, Some-college, 10, Divorced, Handlers-cleaners, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K.
19, Private, 311974, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, Mexico, <=50K.
48, Private, 77404, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K.
43, Private, 153132, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
42, Self-emp-not-inc, 64631, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K.
63, Private, 151364, HS-grad, 9, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 25, United-States, <=50K.
25, Private, 87487, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 50, United-States, <=50K.
41, Self-emp-not-inc, 200479, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 65, United-States, <=50K.
66, Private, 30740, HS-grad, 9, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 15, United-States, <=50K.
59, Private, 153484, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
29, Local-gov, 214385, Masters, 14, Never-married, Prof-specialty, Not-in-family, Black, Female, 0, 0, 35, United-States, <=50K.
29, ?, 565769, Preschool, 1, Never-married, ?, Not-in-family, Black, Male, 0, 0, 40, South, <=50K.
44, Self-emp-not-inc, 92162, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
29, Private, 210945, 11th, 7, Separated, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
41, Private, 63105, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 42, United-States, >50K.
